Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""TC008/Page_Brivge/button view""))",Chrome 107.0.0.0,,,2022-11-16 13:51:33,2022-11-16 13:51:35,1.603s,PASSED
"verifyElementVisible(findTestObject(""TC008/Page_Brivge/h3_Buyer(GR) Invoice Detail""))",Chrome 107.0.0.0,,,2022-11-16 13:51:35,2022-11-16 13:51:35,0.703s,PASSED
takeFullPageScreenshot(),Chrome 107.0.0.0,,,2022-11-16 13:51:35,2022-11-16 13:51:37,1.568s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Invoice Detail"")",Chrome 107.0.0.0,,,2022-11-16 13:51:37,2022-11-16 13:51:38,1.307s,PASSED
"sendKeys(findTestObject(null), Keys.chord(PAGE_DOWN))",Chrome 107.0.0.0,,,2022-11-16 13:51:38,2022-11-16 13:51:39,0.408s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Invoice Detail 2"")",Chrome 107.0.0.0,,,2022-11-16 13:51:39,2022-11-16 13:51:40,1.164s,PASSED
,,,,,,,
Test Cases/TC009 - Supplier Revise and Confirm Shipment (Supplier),Chrome 107.0.0.0,,,2022-11-16 13:51:40,2022-11-16 13:52:21,41.203s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgbafco], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:51:40,2022-11-16 13:51:59,18.959s,PASSED
"click(findTestObject(""TC009/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 13:51:59,2022-11-16 13:52:00,1.020s,PASSED
"click(findTestObject(""TC009/Page_Brivge/li_Shipping Detail List""))",Chrome 107.0.0.0,,,2022-11-16 13:52:00,2022-11-16 13:52:03,2.615s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input_Shipping Detail List""), findTestData(""Toyotsu-data"").getValue(8, 2))",Chrome 107.0.0.0,Booking no from TC006(timestamp) will change later,,2022-11-16 13:52:03,2022-11-16 13:52:07,3.541s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_edit""))",Chrome 107.0.0.0,,,2022-11-16 13:52:07,2022-11-16 13:52:07,0.829s,PASSED
y = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,,,2022-11-16 13:52:07,2022-11-16 13:52:07,0.002s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__atd""))",Chrome 107.0.0.0,choose date for atd,,2022-11-16 13:52:07,2022-11-16 13:52:09,1.204s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button next atd calendar""))",Chrome 107.0.0.0,,,2022-11-16 13:52:09,2022-11-16 13:52:10,1.263s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_1""))",Chrome 107.0.0.0,,,2022-11-16 13:52:10,2022-11-16 13:52:11,1.205s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__blDate""))",Chrome 107.0.0.0,choose bl date,,2022-11-16 13:52:11,2022-11-16 13:52:12,0.894s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button next bl calendar""))",Chrome 107.0.0.0,,,2022-11-16 13:52:12,2022-11-16 13:52:13,0.623s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_15""))",Chrome 107.0.0.0,,,2022-11-16 13:52:13,2022-11-16 13:52:14,1.236s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__blNo""), ""BL No "" + y)",Chrome 107.0.0.0,input bl no,,2022-11-16 13:52:14,2022-11-16 13:52:15,1.414s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__voyageNo""), ""voyage "" + y)",Chrome 107.0.0.0,input vogaye no,,2022-11-16 13:52:15,2022-11-16 13:52:16,1.092s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__vesselName""), ""Vessel A"")",Chrome 107.0.0.0,input vessel name,,2022-11-16 13:52:16,2022-11-16 13:52:17,1.003s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 13:52:17,2022-11-16 13:52:18,0.588s,PASSED
"click(findTestObject(""TC009/Page_Brivge/li_Cargo Outbound""))",Chrome 107.0.0.0,,,2022-11-16 13:52:18,2022-11-16 13:52:18,0.516s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_Confirm""))",Chrome 107.0.0.0,,,2022-11-16 13:52:18,2022-11-16 13:52:19,0.630s,PASSED
"verifyElementVisible(findTestObject(""TC009/Page_Brivge/p_Are you sure to do Confirm(c0001)""))",Chrome 107.0.0.0,,,2022-11-16 13:52:19,2022-11-16 13:52:20,0.535s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_CONFIRM 2""))",Chrome 107.0.0.0,,,2022-11-16 13:52:20,2022-11-16 13:52:20,0.554s,PASSED
"verifyElementVisible(findTestObject(""TC007/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:52:20,2022-11-16 13:52:21,0.922s,PASSED
,,,,,,,
Test Cases/TC010 - DC Inbound Details (DC),Chrome 107.0.0.0,,,2022-11-16 13:52:21,2022-11-16 13:53:02,40.945s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgttapdc], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:52:22,2022-11-16 13:52:40,18.308s,PASSED
"click(findTestObject(""TC010/Page_Brivge/span_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 13:52:40,2022-11-16 13:52:41,0.682s,PASSED
"click(findTestObject(""TC010/Page_Brivge/li_Inbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 13:52:41,2022-11-16 13:52:42,1.480s,PASSED
"setText(findTestObject(""TC010/Page_Brivge/input_inbound list""), findTestData(""Toyotsu-data"").getValue(6, 2))",Chrome 107.0.0.0,generated from TC006,,2022-11-16 13:52:42,2022-11-16 13:52:46,3.444s,PASSED
"click(findTestObject(""TC010/Page_Brivge/checkbox""))",Chrome 107.0.0.0,,,2022-11-16 13:52:46,2022-11-16 13:52:47,1.020s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button download""))",Chrome 107.0.0.0,,,2022-11-16 13:52:47,2022-11-16 13:52:47,0.659s,PASSED
"click(findTestObject(""TC010/Page_Brivge/li_Download Inbound Plan""))",Chrome 107.0.0.0,,,2022-11-16 13:52:47,2022-11-16 13:52:48,0.650s,PASSED
"verifyElementVisible(findTestObject(""TC010/Page_Brivge/p_The operation was successful""), CONTINUE_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:52:48,2022-11-16 13:52:49,1.471s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 13:52:49,2022-11-16 13:52:54,5.007s,PASSED
filename = util.getDownloadedFile.getLatestFileFromDirectory(),Chrome 107.0.0.0,,,2022-11-16 13:52:54,2022-11-16 13:52:54,0.018s,PASSED
"logInfo(""Last file received is "" + filename)",Chrome 107.0.0.0,,,2022-11-16 13:52:54,2022-11-16 13:52:54,0.011s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button confirm""))",Chrome 107.0.0.0,,,2022-11-16 13:52:54,2022-11-16 13:52:55,0.602s,PASSED
timestamp = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,input inbound ref no,,2022-11-16 13:52:55,2022-11-16 13:52:55,0.001s,PASSED
"inboundRefNo = ""inbound"" + timestamp",Chrome 107.0.0.0,,,2022-11-16 13:52:55,2022-11-16 13:52:55,0.001s,PASSED
"util.copyToExcel.exel(inboundRefNo, 1, 8)",Chrome 107.0.0.0,,,2022-11-16 13:52:55,2022-11-16 13:52:55,0.088s,PASSED
"setText(findTestObject(""TC010/Page_Brivge/input__inboundRefNo""), inboundRefNo)",Chrome 107.0.0.0,,,2022-11-16 13:52:55,2022-11-16 13:52:57,1.593s,PASSED
"click(findTestObject(""TC010/Page_Brivge/input__inboundDate""))",Chrome 107.0.0.0,input inbound date,,2022-11-16 13:52:57,2022-11-16 13:52:57,0.558s,PASSED
day = util.generateTime.currentDateDay(),Chrome 107.0.0.0,,,2022-11-16 13:52:57,2022-11-16 13:52:57,0.038s,PASSED
month = util.generateTime.currentMonth(),Chrome 107.0.0.0,,,2022-11-16 13:52:57,2022-11-16 13:52:57,0.002s,PASSED
"util.handlePicker.handleCalendar(findTestObject(""TC010/Page_Brivge/currentmonth""), findTestObject(""TC010/Page_Brivge/button next calendar""), day, month)",Chrome 107.0.0.0,,,2022-11-16 13:52:57,2022-11-16 13:52:59,1.254s,PASSED
"util.parseValue.parseAValueToWebObject(findTestObject(""TC010/Page_Brivge/input__inboundTime""), ""12:00:00"")",Chrome 107.0.0.0,Input time,,2022-11-16 13:52:59,2022-11-16 13:52:59,0.830s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button_Confirm 2""))",Chrome 107.0.0.0,,,2022-11-16 13:52:59,2022-11-16 13:53:00,0.517s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button_CONFIRM 3""))",Chrome 107.0.0.0,,,2022-11-16 13:53:00,2022-11-16 13:53:01,0.637s,PASSED
"verifyElementVisible(findTestObject(""TC010/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:53:01,2022-11-16 13:53:02,1.525s,PASSED
,,,,,,,
Test Cases/TC011 - DC Outbound Details (DC),Chrome 107.0.0.0,,,2022-11-16 13:53:02,2022-11-16 13:54:55,1m - 52.842s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:53:03,2022-11-16 13:53:29,26.242s,PASSED
"click(findTestObject(""TC011/Page_Brivge/button_Order""))",Chrome 107.0.0.0,,,2022-11-16 13:53:29,2022-11-16 13:53:30,0.653s,PASSED
"click(findTestObject(""TC011/Page_Brivge/li_SO Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 13:53:30,2022-11-16 13:53:31,1.468s,PASSED
"setText(findTestObject(""TC011/Page_Brivge/input_SO Monitoring List""), custContractNo)",Chrome 107.0.0.0,,,2022-11-16 13:53:31,2022-11-16 13:53:36,5.230s,PASSED
"y = getText(findTestObject(""TC011/Page_Brivge/div_orderNo""))",Chrome 107.0.0.0,,,2022-11-16 13:53:36,2022-11-16 13:53:37,0.420s,PASSED
"util.copyToExcel.exel(y, 1, 12)",Chrome 107.0.0.0,,,2022-11-16 13:53:37,2022-11-16 13:53:37,0.088s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgttapdc], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:53:37,2022-11-16 13:53:56,19.253s,PASSED
"click(findTestObject(""TC006/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 13:53:56,2022-11-16 13:53:57,0.968s,PASSED
"click(findTestObject(""TC006/Page_Brivge/li_Outbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 13:53:57,2022-11-16 13:53:59,1.411s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button create""))",Chrome 107.0.0.0,,,2022-11-16 13:53:59,2022-11-16 13:54:01,2.395s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_1 - input basic info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:54:01,2022-11-16 13:54:25,23.967s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_2 - input container info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:54:25,2022-11-16 13:54:33,8.348s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_3 - input outer package""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:54:33,2022-11-16 13:54:41,7.550s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_4 - input add parts""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:54:41,2022-11-16 13:54:49,8.238s,PASSED
"click(findTestObject(""TC006/TC006_4/click before scroll up""))",Chrome 107.0.0.0,,,2022-11-16 13:54:49,2022-11-16 13:54:50,0.735s,PASSED
"sendKeys(findTestObject(null), Keys.chord(HOME))",Chrome 107.0.0.0,,,2022-11-16 13:54:50,2022-11-16 13:54:50,0.485s,PASSED
"click(findTestObject(""TC006/TC006_4/button_Submit""))",Chrome 107.0.0.0,,,2022-11-16 13:54:50,2022-11-16 13:54:51,1.019s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 13:54:51,2022-11-16 13:54:52,1.091s,PASSED
"verifyElementVisible(findTestObject(""TC006/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:54:52,2022-11-16 13:54:55,2.499s,PASSED
,,,,,,,
Test Cases/TC012 - Revise and Approve Seller Invoice (BU),Chrome 107.0.0.0,,,2022-11-16 13:54:55,2022-11-16 13:55:32,36.874s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:54:56,2022-11-16 13:55:21,25.838s,PASSED
"click(findTestObject(""TC012/button_Accounting""))",Chrome 107.0.0.0,,,2022-11-16 13:55:21,2022-11-16 13:55:22,0.618s,PASSED
"click(findTestObject(""TC012/li_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-16 13:55:22,2022-11-16 13:55:24,1.555s,PASSED
"click(findTestObject(""TC012/input_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-16 13:55:24,2022-11-16 13:55:25,0.977s,PASSED
"setText(findTestObject(""TC012/input_Seller(GI) Invoice List""), custContractNo)",Chrome 107.0.0.0,,,2022-11-16 13:55:25,2022-11-16 13:55:29,4.159s,PASSED
"invoiceNo = getText(findTestObject(""TC012/p_invoiceNo""))",Chrome 107.0.0.0,,,2022-11-16 13:55:29,2022-11-16 13:55:29,0.377s,PASSED
"util.copyToExcel.exel(invoiceNo, 1, 11)",Chrome 107.0.0.0,,,2022-11-16 13:55:29,2022-11-16 13:55:29,0.053s,PASSED
"check(findTestObject(""TC012/input_SGTTAP TO VNTTVN 1103010""))",Chrome 107.0.0.0,,,2022-11-16 13:55:29,2022-11-16 13:55:30,0.481s,PASSED
"scrollToElement(findTestObject(""TC012/div_Status""), 0)",Chrome 107.0.0.0,,,2022-11-16 13:55:30,2022-11-16 13:55:30,0.424s,PASSED
"click(findTestObject(""TC012/button_Approve""))",Chrome 107.0.0.0,,,2022-11-16 13:55:30,2022-11-16 13:55:31,0.715s,PASSED
"waitForElementPresent(findTestObject(""TC012/div_ApproveAre you sure to do Approve""), 0)",Chrome 107.0.0.0,,,2022-11-16 13:55:31,2022-11-16 13:55:31,0.509s,PASSED
"click(findTestObject(""TC012/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 13:55:31,2022-11-16 13:55:32,0.554s,PASSED
,,,,,,,
Test Cases/TC013 - BU Complete Export Customs Invoice (BU),Chrome 107.0.0.0,,,2022-11-16 13:55:32,2022-11-16 13:56:28,56.252s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:55:32,2022-11-16 13:56:07,34.490s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 13:56:07,2022-11-16 13:56:08,0.749s,PASSED
"click(findTestObject(""TC013/Page_Brivge/li_Customs Invoice List(Export)""))",Chrome 107.0.0.0,,,2022-11-16 13:56:08,2022-11-16 13:56:09,1.505s,PASSED
"setText(findTestObject(""TC013/Page_Brivge/input_Customs Invoice(Export)""), findTestData(""Toyotsu-data"").getValue(12, 2))",Chrome 107.0.0.0,,,2022-11-16 13:56:09,2022-11-16 13:56:12,2.806s,PASSED
"click(findTestObject(""TC013/Page_Brivge/checkbox""))",Chrome 107.0.0.0,,,2022-11-16 13:56:12,2022-11-16 13:56:12,0.557s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_update 1""))",Chrome 107.0.0.0,<---- Update cargo status ---->,,2022-11-16 13:56:12,2022-11-16 13:56:13,0.681s,PASSED
"click(findTestObject(""TC013/Page_Brivge/input_Input Cargo Status_cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 13:56:13,2022-11-16 13:56:14,1.033s,PASSED
"click(findTestObject(""TC013/Page_Brivge/li_Exp clearance in progress""))",Chrome 107.0.0.0,,,2022-11-16 13:56:14,2022-11-16 13:56:15,0.533s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_update 2""))",Chrome 107.0.0.0,,,2022-11-16 13:56:15,2022-11-16 13:56:15,0.511s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:56:15,2022-11-16 13:56:16,0.924s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 13:56:16,2022-11-16 13:56:21,5.013s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_completed""))",Chrome 107.0.0.0,<---- Complete custom invoice ---->,,2022-11-16 13:56:21,2022-11-16 13:56:22,0.671s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 13:56:22,2022-11-16 13:56:23,1.140s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:56:23,2022-11-16 13:56:24,0.795s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_print 1""))",Chrome 107.0.0.0,<---- Print invoice ---->,,2022-11-16 13:56:24,2022-11-16 13:56:24,0.500s,PASSED
"click(findTestObject(""TC013/Page_Brivge/div_Print Invoice""))",Chrome 107.0.0.0,,,2022-11-16 13:56:24,2022-11-16 13:56:25,0.492s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_Print 2""))",Chrome 107.0.0.0,,,2022-11-16 13:56:25,2022-11-16 13:56:25,0.543s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:56:25,2022-11-16 13:56:26,1.081s,PASSED
takeFullPageScreenshot(),Chrome 107.0.0.0,,,2022-11-16 13:56:26,2022-11-16 13:56:28,1.702s,PASSED
,,,,,,,
Test Cases/TC014 - Customer Complete Import Customs Invoice (Customer),Chrome 107.0.0.0,,,2022-11-16 13:56:28,2022-11-16 13:57:15,47.183s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":vnttvn], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:56:29,2022-11-16 13:56:52,23.744s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 13:56:52,2022-11-16 13:56:53,1.024s,PASSED
"click(findTestObject(""TC014/Page_Brivge/li_Customs Invoice List(Import)""))",Chrome 107.0.0.0,,,2022-11-16 13:56:53,2022-11-16 13:57:00,6.564s,PASSED
"setText(findTestObject(""TC014/Page_Brivge/input_Customs Invoice(Import)""), findTestData(""Toyotsu-data"").getValue(12, 2))",Chrome 107.0.0.0,,,2022-11-16 13:57:00,2022-11-16 13:57:03,2.670s,PASSED
"click(findTestObject(""TC014/Page_Brivge/input_checkbox""))",Chrome 107.0.0.0,,,2022-11-16 13:57:03,2022-11-16 13:57:03,0.550s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_input cargo status""))",Chrome 107.0.0.0,,,2022-11-16 13:57:03,2022-11-16 13:57:04,0.552s,PASSED
"click(findTestObject(""TC014/Page_Brivge/input_Input Cargo Status_cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 13:57:04,2022-11-16 13:57:05,1.148s,PASSED
"click(findTestObject(""TC014/Page_Brivge/li_Imp clearance in progress""))",Chrome 107.0.0.0,,,2022-11-16 13:57:05,2022-11-16 13:57:05,0.528s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_update""))",Chrome 107.0.0.0,,,2022-11-16 13:57:05,2022-11-16 13:57:06,0.507s,PASSED
"verifyElementVisible(findTestObject(""TC014/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:57:06,2022-11-16 13:57:07,0.945s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 13:57:07,2022-11-16 13:57:12,5.016s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_complete""))",Chrome 107.0.0.0,,,2022-11-16 13:57:12,2022-11-16 13:57:12,0.578s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 13:57:12,2022-11-16 13:57:14,1.187s,PASSED
"verifyElementVisible(findTestObject(""TC014/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:57:14,2022-11-16 13:57:14,0.758s,PASSED
"verifyElementText(findTestObject(""TC014/Page_Brivge/div_Imp clearance in progress""), ""Imp clearance in progress"")",Chrome 107.0.0.0,,,2022-11-16 13:57:14,2022-11-16 13:57:15,0.482s,PASSED
"verifyElementText(findTestObject(""TC014/Page_Brivge/div_Customs Clearance Completed""), ""Customs Clearance Completed"")",Chrome 107.0.0.0,,,2022-11-16 13:57:15,2022-11-16 13:57:15,0.344s,PASSED
,,,,,,,
Test Cases/TC015 - Customer Inbound Details (Customer),Chrome 107.0.0.0,,,2022-11-16 13:57:15,2022-11-16 13:57:57,42.127s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":vnttvn], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 13:57:16,2022-11-16 13:57:41,25.064s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 13:57:41,2022-11-16 13:57:42,1.004s,PASSED
"click(findTestObject(""TC015/Page_Brivge/li_Inbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 13:57:42,2022-11-16 13:57:46,3.868s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_create""))",Chrome 107.0.0.0,,,2022-11-16 13:57:46,2022-11-16 13:57:47,1.827s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_Download""))",Chrome 107.0.0.0,,,2022-11-16 13:57:47,2022-11-16 13:57:49,1.951s,PASSED
"verifyElementVisible(findTestObject(""TC015/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 13:57:49,2022-11-16 13:57:50,1.079s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 13:57:50,2022-11-16 13:57:55,5.003s,PASSED
y = util.getDownloadedFile.getLatestFileFromDirectory(),Chrome 107.0.0.0,,,2022-11-16 13:57:55,2022-11-16 13:57:55,0.007s,PASSED
out.println(y),Chrome 107.0.0.0,,,2022-11-16 13:57:55,2022-11-16 13:57:55,0.000s,PASSED
"file = util.copyToExcel.exelInboundPlan2(y, ""test1"", 4, 9)",Chrome 107.0.0.0,,,2022-11-16 13:57:55,2022-11-16 13:57:56,0.144s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test2"", 4, 2)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.091s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test3"", 4, 3)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.087s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test4"", 4, 4)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.084s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test5"", 4, 6)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.094s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test6"", 4, 7)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.082s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test7"", 4, 8)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.100s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test8"", 4, 16)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.083s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test9"", 4, 17)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.107s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test10"", 4, 26)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.083s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test11"", 4, 27)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.071s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test12"", 4, 32)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:56,0.080s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test13"", 4, 33)",Chrome 107.0.0.0,,,2022-11-16 13:57:56,2022-11-16 13:57:57,0.094s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test14"", 4, 34)",Chrome 107.0.0.0,,,2022-11-16 13:57:57,2022-11-16 13:57:57,0.077s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test15"", 4, 38)",Chrome 107.0.0.0,,,2022-11-16 13:57:57,2022-11-16 13:57:57,0.063s,PASSED
"logInfo(""Last file received is "" + y)",Chrome 107.0.0.0,,,2022-11-16 13:57:57,2022-11-16 13:57:57,0.001s,PASSED
"uploadFile(findTestObject(""TC015/Page_Brivge/button_Upload""), file)",Chrome 107.0.0.0,,,2022-11-16 13:57:57,2022-11-16 13:57:57,0.628s,PASSED
