Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""TC007/Page_Brivge/h6_Accounting""))",Chrome 107.0.0.0,,,2022-11-16 10:30:34,2022-11-16 10:30:34,0.674s,PASSED
"click(findTestObject(""TC008/Page_Brivge/li_Buyer(GR) Invoice List""))",Chrome 107.0.0.0,,,2022-11-16 10:30:34,2022-11-16 10:30:36,1.362s,PASSED
"setText(findTestObject(""TC008/Page_Brivge/input_Buyer(GR) Invoice List""), findTestData(""Toyotsu-data"").getValue(7, 2))",Chrome 107.0.0.0,,,2022-11-16 10:30:36,2022-11-16 10:30:40,4.302s,PASSED
"verifyElementText(findTestObject(""TC008/Page_Brivge/div_Released""), ""Released"")",Chrome 107.0.0.0,,,2022-11-16 10:30:40,2022-11-16 10:30:40,0.458s,PASSED
takeScreenshot(),Chrome 107.0.0.0,,,2022-11-16 10:30:40,2022-11-16 10:30:41,0.625s,PASSED
"click(findTestObject(""TC008/Page_Brivge/button view""))",Chrome 107.0.0.0,,,2022-11-16 10:30:41,2022-11-16 10:30:42,0.924s,PASSED
"verifyElementVisible(findTestObject(""TC008/Page_Brivge/h3_Buyer(GR) Invoice Detail""))",Chrome 107.0.0.0,,,2022-11-16 10:30:42,2022-11-16 10:30:42,0.607s,PASSED
takeFullPageScreenshot(),Chrome 107.0.0.0,,,2022-11-16 10:30:42,2022-11-16 10:30:44,1.239s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Invoice Detail"")",Chrome 107.0.0.0,,,2022-11-16 10:30:44,2022-11-16 10:30:45,1.108s,PASSED
,,,,,,,
Test Cases/TC009 - Supplier Revise and Confirm Shipment (Supplier),Chrome 107.0.0.0,,,2022-11-16 10:30:45,2022-11-16 10:31:23,38.246s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgbafco], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:30:45,2022-11-16 10:31:02,17.062s,PASSED
"click(findTestObject(""TC009/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 10:31:02,2022-11-16 10:31:03,0.846s,PASSED
"click(findTestObject(""TC009/Page_Brivge/li_Shipping Detail List""))",Chrome 107.0.0.0,,,2022-11-16 10:31:03,2022-11-16 10:31:06,2.891s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input_Shipping Detail List""), findTestData(""Toyotsu-data"").getValue(8, 2))",Chrome 107.0.0.0,Booking no from TC006(timestamp) will change later,,2022-11-16 10:31:06,2022-11-16 10:31:09,2.932s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_edit""))",Chrome 107.0.0.0,,,2022-11-16 10:31:09,2022-11-16 10:31:10,1.177s,PASSED
y = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,,,2022-11-16 10:31:10,2022-11-16 10:31:10,0.002s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__atd""))",Chrome 107.0.0.0,choose date for atd,,2022-11-16 10:31:10,2022-11-16 10:31:11,1.062s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button next atd calendar""))",Chrome 107.0.0.0,,,2022-11-16 10:31:11,2022-11-16 10:31:12,1.227s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_1""))",Chrome 107.0.0.0,,,2022-11-16 10:31:12,2022-11-16 10:31:14,1.161s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__blDate""))",Chrome 107.0.0.0,choose bl date,,2022-11-16 10:31:14,2022-11-16 10:31:14,0.796s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button next bl calendar""))",Chrome 107.0.0.0,,,2022-11-16 10:31:14,2022-11-16 10:31:15,0.553s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_15""))",Chrome 107.0.0.0,,,2022-11-16 10:31:15,2022-11-16 10:31:16,1.169s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__blNo""), ""BL No "" + y)",Chrome 107.0.0.0,input bl no,,2022-11-16 10:31:16,2022-11-16 10:31:18,1.445s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__voyageNo""), ""voyage "" + y)",Chrome 107.0.0.0,input vogaye no,,2022-11-16 10:31:18,2022-11-16 10:31:19,1.007s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__vesselName""), ""Vessel A"")",Chrome 107.0.0.0,input vessel name,,2022-11-16 10:31:19,2022-11-16 10:31:19,0.837s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 10:31:19,2022-11-16 10:31:20,0.511s,PASSED
"click(findTestObject(""TC009/Page_Brivge/li_Cargo Outbound""))",Chrome 107.0.0.0,,,2022-11-16 10:31:20,2022-11-16 10:31:20,0.523s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_Confirm""))",Chrome 107.0.0.0,,,2022-11-16 10:31:20,2022-11-16 10:31:21,0.602s,PASSED
"verifyElementVisible(findTestObject(""TC009/Page_Brivge/p_Are you sure to do Confirm(c0001)""))",Chrome 107.0.0.0,,,2022-11-16 10:31:21,2022-11-16 10:31:21,0.493s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_CONFIRM 2""))",Chrome 107.0.0.0,,,2022-11-16 10:31:21,2022-11-16 10:31:22,0.531s,PASSED
"verifyElementVisible(findTestObject(""TC007/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:31:22,2022-11-16 10:31:23,1.031s,PASSED
,,,,,,,
Test Cases/TC010 - DC Inbound Details (DC),Chrome 107.0.0.0,,,2022-11-16 10:31:23,2022-11-16 10:32:01,38.354s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgttapdc], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:31:24,2022-11-16 10:31:40,16.876s,PASSED
"click(findTestObject(""TC010/Page_Brivge/span_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 10:31:40,2022-11-16 10:31:41,0.597s,PASSED
"click(findTestObject(""TC010/Page_Brivge/li_Inbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 10:31:41,2022-11-16 10:31:42,1.403s,PASSED
"setText(findTestObject(""TC010/Page_Brivge/input_inbound list""), findTestData(""Toyotsu-data"").getValue(6, 2))",Chrome 107.0.0.0,generated from TC006,,2022-11-16 10:31:42,2022-11-16 10:31:46,3.245s,PASSED
"click(findTestObject(""TC010/Page_Brivge/checkbox""))",Chrome 107.0.0.0,,,2022-11-16 10:31:46,2022-11-16 10:31:46,0.673s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button download""))",Chrome 107.0.0.0,,,2022-11-16 10:31:46,2022-11-16 10:31:47,0.596s,PASSED
"click(findTestObject(""TC010/Page_Brivge/li_Download Inbound Plan""))",Chrome 107.0.0.0,,,2022-11-16 10:31:47,2022-11-16 10:31:47,0.536s,PASSED
"verifyElementVisible(findTestObject(""TC010/Page_Brivge/p_The operation was successful""), CONTINUE_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:31:47,2022-11-16 10:31:49,1.194s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 10:31:49,2022-11-16 10:31:54,5.013s,PASSED
filename = util.getDownloadedFile.getLatestFileFromDirectory(),Chrome 107.0.0.0,,,2022-11-16 10:31:54,2022-11-16 10:31:54,0.020s,PASSED
"logInfo(""Last file received is "" + filename)",Chrome 107.0.0.0,,,2022-11-16 10:31:54,2022-11-16 10:31:54,0.010s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button confirm""))",Chrome 107.0.0.0,,,2022-11-16 10:31:54,2022-11-16 10:31:54,0.556s,PASSED
timestamp = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,input inbound ref no,,2022-11-16 10:31:54,2022-11-16 10:31:54,0.003s,PASSED
"inboundRefNo = ""inbound"" + timestamp",Chrome 107.0.0.0,,,2022-11-16 10:31:54,2022-11-16 10:31:54,0.001s,PASSED
"util.copyToExcel.exel(inboundRefNo, 1, 8)",Chrome 107.0.0.0,,,2022-11-16 10:31:54,2022-11-16 10:31:54,0.069s,PASSED
"setText(findTestObject(""TC010/Page_Brivge/input__inboundRefNo""), inboundRefNo)",Chrome 107.0.0.0,,,2022-11-16 10:31:54,2022-11-16 10:31:56,1.237s,PASSED
"click(findTestObject(""TC010/Page_Brivge/input__inboundDate""))",Chrome 107.0.0.0,input inbound date,,2022-11-16 10:31:56,2022-11-16 10:31:56,0.507s,PASSED
day = util.generateTime.currentDateDay(),Chrome 107.0.0.0,,,2022-11-16 10:31:56,2022-11-16 10:31:56,0.025s,PASSED
month = util.generateTime.currentMonth(),Chrome 107.0.0.0,,,2022-11-16 10:31:56,2022-11-16 10:31:56,0.001s,PASSED
"util.handlePicker.handleCalendar(findTestObject(""TC010/Page_Brivge/currentmonth""), findTestObject(""TC010/Page_Brivge/button next calendar""), day, month)",Chrome 107.0.0.0,,,2022-11-16 10:31:56,2022-11-16 10:31:57,1.187s,PASSED
"util.parseValue.parseAValueToWebObject(findTestObject(""TC010/Page_Brivge/input__inboundTime""), ""12:00:00"")",Chrome 107.0.0.0,Input time,,2022-11-16 10:31:57,2022-11-16 10:31:59,1.259s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button_Confirm 2""))",Chrome 107.0.0.0,,,2022-11-16 10:31:59,2022-11-16 10:31:59,0.443s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button_CONFIRM 3""))",Chrome 107.0.0.0,,,2022-11-16 10:31:59,2022-11-16 10:32:00,0.562s,PASSED
"verifyElementVisible(findTestObject(""TC010/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:32:00,2022-11-16 10:32:01,1.880s,PASSED
,,,,,,,
Test Cases/TC011 - DC Outbound Details (DC),Chrome 107.0.0.0,,,2022-11-16 10:32:01,2022-11-16 10:33:55,1m - 53.729s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:32:02,2022-11-16 10:32:28,26.024s,PASSED
"click(findTestObject(""TC011/Page_Brivge/button_Order""))",Chrome 107.0.0.0,,,2022-11-16 10:32:28,2022-11-16 10:32:29,0.613s,PASSED
"click(findTestObject(""TC011/Page_Brivge/li_SO Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 10:32:29,2022-11-16 10:32:30,1.572s,PASSED
"setText(findTestObject(""TC011/Page_Brivge/input_SO Monitoring List""), custContractNo)",Chrome 107.0.0.0,,,2022-11-16 10:32:30,2022-11-16 10:32:35,5.270s,PASSED
"y = getText(findTestObject(""TC011/Page_Brivge/div_orderNo""))",Chrome 107.0.0.0,,,2022-11-16 10:32:35,2022-11-16 10:32:36,0.542s,PASSED
"util.copyToExcel.exel(y, 1, 12)",Chrome 107.0.0.0,,,2022-11-16 10:32:36,2022-11-16 10:32:36,0.047s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgttapdc], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:32:36,2022-11-16 10:32:56,19.767s,PASSED
"click(findTestObject(""TC006/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 10:32:56,2022-11-16 10:32:56,0.625s,PASSED
"click(findTestObject(""TC006/Page_Brivge/li_Outbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 10:32:56,2022-11-16 10:32:58,1.403s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button create""))",Chrome 107.0.0.0,,,2022-11-16 10:32:58,2022-11-16 10:33:00,2.327s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_1 - input basic info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:33:00,2022-11-16 10:33:22,21.950s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_2 - input container info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:33:22,2022-11-16 10:33:31,8.707s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_3 - input outer package""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:33:31,2022-11-16 10:33:38,7.436s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_4 - input add parts""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:33:38,2022-11-16 10:33:47,9.097s,PASSED
"click(findTestObject(""TC006/TC006_4/click before scroll up""))",Chrome 107.0.0.0,,,2022-11-16 10:33:47,2022-11-16 10:33:48,0.568s,PASSED
"sendKeys(findTestObject(null), Keys.chord(HOME))",Chrome 107.0.0.0,,,2022-11-16 10:33:48,2022-11-16 10:33:48,0.520s,PASSED
"click(findTestObject(""TC006/TC006_4/button_Submit""))",Chrome 107.0.0.0,,,2022-11-16 10:33:48,2022-11-16 10:33:50,1.060s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 10:33:50,2022-11-16 10:33:51,1.038s,PASSED
"verifyElementVisible(findTestObject(""TC006/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:33:51,2022-11-16 10:33:55,4.605s,PASSED
,,,,,,,
Test Cases/TC012 - Revise and Approve Seller Invoice (BU),Chrome 107.0.0.0,,,2022-11-16 10:33:55,2022-11-16 10:34:33,37.943s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:33:56,2022-11-16 10:34:22,26.181s,PASSED
"click(findTestObject(""TC012/button_Accounting""))",Chrome 107.0.0.0,,,2022-11-16 10:34:22,2022-11-16 10:34:23,0.676s,PASSED
"click(findTestObject(""TC012/li_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-16 10:34:23,2022-11-16 10:34:24,1.471s,PASSED
"click(findTestObject(""TC012/input_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-16 10:34:24,2022-11-16 10:34:25,0.969s,PASSED
"setText(findTestObject(""TC012/input_Seller(GI) Invoice List""), custContractNo)",Chrome 107.0.0.0,,,2022-11-16 10:34:25,2022-11-16 10:34:30,4.478s,PASSED
"invoiceNo = getText(findTestObject(""TC012/p_invoiceNo""))",Chrome 107.0.0.0,,,2022-11-16 10:34:30,2022-11-16 10:34:30,0.358s,PASSED
"util.copyToExcel.exel(invoiceNo, 1, 11)",Chrome 107.0.0.0,,,2022-11-16 10:34:30,2022-11-16 10:34:30,0.059s,PASSED
"check(findTestObject(""TC012/input_SGTTAP TO VNTTVN 1103010""))",Chrome 107.0.0.0,,,2022-11-16 10:34:30,2022-11-16 10:34:30,0.525s,PASSED
"scrollToElement(findTestObject(""TC012/div_Status""), 0)",Chrome 107.0.0.0,,,2022-11-16 10:34:30,2022-11-16 10:34:31,0.526s,PASSED
"click(findTestObject(""TC012/button_Approve""))",Chrome 107.0.0.0,,,2022-11-16 10:34:31,2022-11-16 10:34:32,0.637s,PASSED
"waitForElementPresent(findTestObject(""TC012/div_ApproveAre you sure to do Approve""), 0)",Chrome 107.0.0.0,,,2022-11-16 10:34:32,2022-11-16 10:34:33,0.995s,PASSED
"click(findTestObject(""TC012/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 10:34:33,2022-11-16 10:34:33,0.480s,PASSED
,,,,,,,
Test Cases/TC013 - BU Complete Export Customs Invoice (BU),Chrome 107.0.0.0,,,2022-11-16 10:34:33,2022-11-16 10:35:23,50.344s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:34:34,2022-11-16 10:34:59,24.874s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 10:34:59,2022-11-16 10:34:59,0.700s,PASSED
"click(findTestObject(""TC013/Page_Brivge/li_Customs Invoice List(Export)""))",Chrome 107.0.0.0,,,2022-11-16 10:34:59,2022-11-16 10:35:01,1.458s,PASSED
"setText(findTestObject(""TC013/Page_Brivge/input_Customs Invoice(Export)""), findTestData(""Toyotsu-data"").getValue(12, 2))",Chrome 107.0.0.0,,,2022-11-16 10:35:01,2022-11-16 10:35:06,5.103s,PASSED
"click(findTestObject(""TC013/Page_Brivge/checkbox""))",Chrome 107.0.0.0,,,2022-11-16 10:35:06,2022-11-16 10:35:07,0.729s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_update 1""))",Chrome 107.0.0.0,<---- Update cargo status ---->,,2022-11-16 10:35:07,2022-11-16 10:35:07,0.715s,PASSED
"click(findTestObject(""TC013/Page_Brivge/input_Input Cargo Status_cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 10:35:07,2022-11-16 10:35:08,1.092s,PASSED
"click(findTestObject(""TC013/Page_Brivge/li_Exp clearance in progress""))",Chrome 107.0.0.0,,,2022-11-16 10:35:08,2022-11-16 10:35:09,0.573s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_update 2""))",Chrome 107.0.0.0,,,2022-11-16 10:35:09,2022-11-16 10:35:10,0.567s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:35:10,2022-11-16 10:35:11,0.967s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 10:35:11,2022-11-16 10:35:16,5.011s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_completed""))",Chrome 107.0.0.0,<---- Complete custom invoice ---->,,2022-11-16 10:35:16,2022-11-16 10:35:16,0.523s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 10:35:16,2022-11-16 10:35:17,0.649s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:35:17,2022-11-16 10:35:18,0.791s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_print 1""))",Chrome 107.0.0.0,<---- Print invoice ---->,,2022-11-16 10:35:18,2022-11-16 10:35:19,0.938s,PASSED
"click(findTestObject(""TC013/Page_Brivge/div_Print Invoice""))",Chrome 107.0.0.0,,,2022-11-16 10:35:19,2022-11-16 10:35:19,0.628s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_Print 2""))",Chrome 107.0.0.0,,,2022-11-16 10:35:19,2022-11-16 10:35:20,0.623s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:35:20,2022-11-16 10:35:22,2.438s,PASSED
takeFullPageScreenshot(),Chrome 107.0.0.0,,,2022-11-16 10:35:22,2022-11-16 10:35:23,1.241s,PASSED
,,,,,,,
Test Cases/TC014 - Customer Complete Import Customs Invoice (Customer),Chrome 107.0.0.0,,,2022-11-16 10:35:23,2022-11-16 10:36:14,50.572s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":vnttvn], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:35:24,2022-11-16 10:35:51,26.234s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 10:35:51,2022-11-16 10:35:55,4.269s,PASSED
"click(findTestObject(""TC014/Page_Brivge/li_Customs Invoice List(Import)""))",Chrome 107.0.0.0,,,2022-11-16 10:35:55,2022-11-16 10:35:56,0.964s,PASSED
"setText(findTestObject(""TC014/Page_Brivge/input_Customs Invoice(Import)""), findTestData(""Toyotsu-data"").getValue(12, 2))",Chrome 107.0.0.0,,,2022-11-16 10:35:56,2022-11-16 10:36:01,5.254s,PASSED
"click(findTestObject(""TC014/Page_Brivge/input_checkbox""))",Chrome 107.0.0.0,,,2022-11-16 10:36:01,2022-11-16 10:36:02,0.584s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_input cargo status""))",Chrome 107.0.0.0,,,2022-11-16 10:36:02,2022-11-16 10:36:02,0.643s,PASSED
"click(findTestObject(""TC014/Page_Brivge/input_Input Cargo Status_cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 10:36:02,2022-11-16 10:36:03,1.209s,PASSED
"click(findTestObject(""TC014/Page_Brivge/li_Imp clearance in progress""))",Chrome 107.0.0.0,,,2022-11-16 10:36:03,2022-11-16 10:36:04,0.601s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_update""))",Chrome 107.0.0.0,,,2022-11-16 10:36:04,2022-11-16 10:36:05,0.567s,PASSED
"verifyElementVisible(findTestObject(""TC014/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:36:05,2022-11-16 10:36:06,0.991s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 10:36:06,2022-11-16 10:36:11,5.010s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_complete""))",Chrome 107.0.0.0,,,2022-11-16 10:36:11,2022-11-16 10:36:11,0.531s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 10:36:11,2022-11-16 10:36:12,1.116s,PASSED
"verifyElementVisible(findTestObject(""TC014/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:36:12,2022-11-16 10:36:13,0.929s,PASSED
"verifyElementText(findTestObject(""TC014/Page_Brivge/div_Imp clearance in progress""), ""Imp clearance in progress"")",Chrome 107.0.0.0,,,2022-11-16 10:36:13,2022-11-16 10:36:14,0.447s,PASSED
"verifyElementText(findTestObject(""TC014/Page_Brivge/div_Customs Clearance Completed""), ""Customs Clearance Completed"")",Chrome 107.0.0.0,,,2022-11-16 10:36:14,2022-11-16 10:36:14,0.406s,PASSED
,,,,,,,
Test Cases/TC015 - Customer Inbound Details (Customer),Chrome 107.0.0.0,,,2022-11-16 10:36:14,2022-11-16 10:37:02,48.320s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":vnttvn], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:36:15,2022-11-16 10:36:45,30.194s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 10:36:45,2022-11-16 10:36:49,4.331s,PASSED
"click(findTestObject(""TC015/Page_Brivge/li_Inbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 10:36:49,2022-11-16 10:36:50,0.998s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_create""))",Chrome 107.0.0.0,,,2022-11-16 10:36:50,2022-11-16 10:36:52,2.022s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_Download""))",Chrome 107.0.0.0,,,2022-11-16 10:36:52,2022-11-16 10:36:54,1.940s,PASSED
"verifyElementVisible(findTestObject(""TC015/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:36:54,2022-11-16 10:36:55,1.256s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 10:36:55,2022-11-16 10:37:00,5.010s,PASSED
y = util.getDownloadedFile.getLatestFileFromDirectory(),Chrome 107.0.0.0,,,2022-11-16 10:37:00,2022-11-16 10:37:00,0.003s,PASSED
out.println(y),Chrome 107.0.0.0,,,2022-11-16 10:37:00,2022-11-16 10:37:00,0.000s,PASSED
"file = util.copyToExcel.exelInboundPlan2(y, ""test1"", 4, 9)",Chrome 107.0.0.0,,,2022-11-16 10:37:00,2022-11-16 10:37:00,0.169s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test2"", 4, 2)",Chrome 107.0.0.0,,,2022-11-16 10:37:00,2022-11-16 10:37:01,0.125s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test3"", 4, 3)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:01,0.110s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test4"", 4, 4)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:01,0.107s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test5"", 4, 6)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:01,0.098s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test6"", 4, 7)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:01,0.133s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test7"", 4, 8)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:01,0.094s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test8"", 4, 16)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:01,0.093s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test9"", 4, 17)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:01,0.090s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test10"", 4, 26)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:01,0.094s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test11"", 4, 27)",Chrome 107.0.0.0,,,2022-11-16 10:37:01,2022-11-16 10:37:02,0.107s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test12"", 4, 32)",Chrome 107.0.0.0,,,2022-11-16 10:37:02,2022-11-16 10:37:02,0.100s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test13"", 4, 33)",Chrome 107.0.0.0,,,2022-11-16 10:37:02,2022-11-16 10:37:02,0.089s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test14"", 4, 34)",Chrome 107.0.0.0,,,2022-11-16 10:37:02,2022-11-16 10:37:02,0.066s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test15"", 4, 38)",Chrome 107.0.0.0,,,2022-11-16 10:37:02,2022-11-16 10:37:02,0.084s,PASSED
"logInfo(""Last file received is "" + y)",Chrome 107.0.0.0,,,2022-11-16 10:37:02,2022-11-16 10:37:02,0.001s,PASSED
"uploadFile(findTestObject(""TC015/Page_Brivge/button_Upload""), file)",Chrome 107.0.0.0,,,2022-11-16 10:37:02,2022-11-16 10:37:02,0.486s,PASSED
